0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
108,VARGINHA,MG,3,,,,,,,,,,,,,,,,,,,
109,RONDONOPOLIS,MT,3,,,,,,,,,,,,,,,,,,,
110,TUCURUI,PA,3,,,,,,,,,,,,,,,,,,,
111,CARUARU,PE,3,,,,,,,,,,,,,,,,,,,
112,GUARAPUAVA,PR,3,,,,,,,,,,,,,,,,,,,
113,ANGRA DOS REIS,RJ,3,,,,,,,,,,,,,,,,,,,
114,NILOPOLIS,RJ,3,,,,,,,,,,,,,,,,,,,
115,NOVA FRIBURGO,RJ,3,,,,,,,,,,,,,,,,,,,
116,PORTO VELHO,RO,3,,,,,,,,,,,,,,,,,,,
117,BOA VISTA,RR,3,,,,,,,,,,,,,,,,,,,
118,BENTO GONCALVES,RS,3,,,,,,,,,,,,,,,,,,,
119,BALNEARIO DE CAMBORIU,SC,3,,,,,,,,,,,,,,,,,,,
120,BRUSQUE,SC,3,,,,,,,,,,,,,,,,,,,
121,ITAPEMA,SC,3,,,,,,,,,,,,,,,,,,,
122,JARAGUA DO SUL,SC,3,,,,,,,,,,,,,,,,,,,
123,LAGES,SC,3,,,,,,,,,,,,,,,,,,,
124,ASSIS,SP,3,,,,,,,,,,,,,,,,,,,
125,COSMOPOLIS,SP,3,,,,,,,,,,,,,,,,,,,
126,FRANCA,SP,3,,,,,,,,,,,,,,,,,,,
321,CACOAL,RO,1,,,,,,,,,,,,,,,,,,,
322,VILHENA,RO,1,,,,,,,,,,,,,,,,,,,
323,ALEGRETE,RS,1,,,,,,,,,,,,,,,,,,,
324,ARROIO DO SAL,RS,1,,,,,,,,,,,,,,,,,,,
325,BAGE,RS,1,,,,,,,,,,,,,,,,,,,
326,CAMAQUA,RS,1,,,,,,,,,,,,,,,,,,,
327,CANELA,RS,1,,,,,,,,,,,,,,,,,,,
328,CARAZINHO,RS,1,,,,,,,,,,,,,,,,,,,
329,CARLOS BARBOSA,RS,1,,,,,,,,,,,,,,,,,,,
330,ERECHIM,RS,1,,,,,,,,,,,,,,,,,,,
331,FARROUPILHA,RS,1,,,,,,,,,,,,,,,,,,,
332,GRAMADO,RS,1,,,,,,,,,,,,,,,,,,,
333,GRAVATAI,RS,1,,,,,,,,,,,,,,,,,,,
334,IJUI,RS,1,,,,,,,,,,,,,,,,,,,
335,MONTENEGRO,RS,1,,,,,,,,,,,,,,,,,,,
336,OSORIO,RS,1,,,,,,,,,,,,,,,,,,,
337,SANTA ROSA,RS,1,,,,,,,,,,,,,,,,,,,
338,SANTO ANGELO,RS,1,,,,,,,,,,,,,,,,,,,
339,SAPIRANGA,RS,1,,,,,,,,,,,,,,,,,,,
340,TAQUARA,RS,1,,,,,,,,,,,,,,,,,,,
341,TRES COROAS,RS,1,,,,,,,,,,,,,,,,,,,
342,TRES PASSOS,RS,1,,,,,,,,,,,,,,,,,,,
343,URUGUAIANA,RS,1,,,,,,,,,,,,,,,,,,,
344,VIAMAO,RS,1,,,,,,,,,,,,,,,,,,,
345,ARARANGUA,SC,1,,,,,,,,,,,,,,,,,,,
346,CONCORDIA,SC,1,,,,,,,,,,,,,,,,,,,
347,CURITIBANOS,SC,1,,,,,,,,,,,,,,,,,,,
348,JOACABA,SC,1,,,,,,,,,,,,,,,,,,,
349,MAFRA,SC,1,,,,,,,,,,,,,,,,,,,
350,PORTO BELO,SC,1,,,,,,,,,,,,,,,,,,,
351,SAO FRANCISCO DO SUL,SC,1,,,,,,,,,,,,,,,,,,,
352,TIMBO,SC,1,,,,,,,,,,,,,,,,,,,
353,ADAMANTINA,SP,1,,,,,,,,,,,,,,,,,,,
354,ALTINOPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
355,APARECIDA,SP,1,,,,,,,,,,,,,,,,,,,
356,ARUJA,SP,1,,,,,,,,,,,,,,,,,,,
357,ATIBAIA,SP,1,,,,,,,,,,,,,,,,,,,
358,AVARE,SP,1,,,,,,,,,,,,,,,,,,,
359,BARIRI,SP,1,,,,,,,,,,,,,,,,,,,
360,BARRA BONITA,SP,1,,,,,,,,,,,,,,,,,,,
361,BEBEDOURO,SP,1,,,,,,,,,,,,,,,,,,,
362,BERTIOGA,SP,1,,,,,,,,,,,,,,,,,,,
363,BIRIGUI,SP,1,,,,,,,,,,,,,,,,,,,
364,BOCAINA,SP,1,,,,,,,,,,,,,,,,,,,
365,BOTUCATU,SP,1,,,,,,,,,,,,,,,,,,,
366,BRAGANCA PAULISTA,SP,1,,,,,,,,,,,,,,,,,,,
367,CACAPAVA,SP,1,,,,,,,,,,,,,,,,,,,
368,CAMPOS DO JORDAO,SP,1,,,,,,,,,,,,,,,,,,,
369,CAPIVARI,SP,1,,,,,,,,,,,,,,,,,,,
370,CARAGUATATUBA,SP,1,,,,,,,,,,,,,,,,,,,
371,CASA BRANCA,SP,1,,,,,,,,,,,,,,,,,,,
372,CRUZEIRO,SP,1,,,,,,,,,,,,,,,,,,,
373,DESCALVADO,SP,1,,,,,,,,,,,,,,,,,,,
374,DOIS CORREGOS,SP,1,,,,,,,,,,,,,,,,,,,
375,DRACENA,SP,1,,,,,,,,,,,,,,,,,,,
376,ESPIRITO SANTO DO PINHAL,SP,1,,,,,,,,,,,,,,,,,,,
377,FRANCO DA ROCHA,SP,1,,,,,,,,,,,,,,,,,,,
378,GARCA,SP,1,,,,,,,,,,,,,,,,,,,
379,GUAIRA,SP,1,,,,,,,,,,,,,,,,,,,
380,GUARIBA,SP,1,,,,,,,,,,,,,,,,,,,
381,IBIUNA,SP,1,,,,,,,,,,,,,,,,,,,
382,IGARAPAVA,SP,1,,,,,,,,,,,,,,,,,,,
127,ITU,SP,3,,,,,,,,,,,,,,,,,,,
383,IGUAPE,SP,1,,,,,,,,,,,,,,,,,,,
128,JAU,SP,3,,,,,,,,,,,,,,,,,,,
384,ILHA SOLTEIRA,SP,1,,,,,,,,,,,,,,,,,,,
129,MOGI-MIRIM,SP,3,,,,,,,,,,,,,,,,,,,
385,ITAPEVA,SP,1,,,,,,,,,,,,,,,,,,,
130,RIO BRANCO,AC,2,,,,,,,,,,,,,,,,,,,
386,ITUVERAVA,SP,1,,,,,,,,,,,,,,,,,,,
131,CAMACARI,BA,2,,,,,,,,,,,,,,,,,,,
387,JAGUARIUNA,SP,1,,,,,,,,,,,,,,,,,,,
132,ILHEUS,BA,2,,,,,,,,,,,,,,,,,,,
388,JALES,SP,1,,,,,,,,,,,,,,,,,,,
133,ITABUNA,BA,2,,,,,,,,,,,,,,,,,,,
389,LEME,SP,1,,,,,,,,,,,,,,,,,,,
134,SANTO ANTONIO DE JESUS,BA,2,,,,,,,,,,,,,,,,,,,
390,MATAO,SP,1,,,,,,,,,,,,,,,,,,,
135,TEIXEIRA DE FREITAS,BA,2,,,,,,,,,,,,,,,,,,,
391,MIGUELOPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
136,JUAZEIRO DO NORTE,CE,2,,,,,,,,,,,,,,,,,,,
392,MIRASSOL,SP,1,,,,,,,,,,,,,,,,,,,
137,MARACANAU,CE,2,,,,,,,,,,,,,,,,,,,
393,MOCOCA,SP,1,,,,,,,,,,,,,,,,,,,
138,SOBRAL,CE,2,,,,,,,,,,,,,,,,,,,
394,MOGI-GUACU,SP,1,,,,,,,,,,,,,,,,,,,
139,GAMA,DF,2,,,,,,,,,,,,,,,,,,,
395,MONTE ALTO,SP,1,,,,,,,,,,,,,,,,,,,
140,CACHOEIRO DE ITAPEMIRIM,ES,2,,,,,,,,,,,,,,,,,,,
396,OLIMPIA,SP,1,,,,,,,,,,,,,,,,,,,
141,CALDAS NOVAS,GO,2,,,,,,,,,,,,,,,,,,,
397,ORLANDIA,SP,1,,,,,,,,,,,,,,,,,,,
142,MORRINHOS,GO,2,,,,,,,,,,,,,,,,,,,
398,OSVALDO CRUZ,SP,1,,,,,,,,,,,,,,,,,,,
143,VALPARAISO,GO,2,,,,,,,,,,,,,,,,,,,
399,PEDERNEIRAS,SP,1,,,,,,,,,,,,,,,,,,,
144,BARBACENA,MG,2,,,,,,,,,,,,,,,,,,,
400,PEDREIRA,SP,1,,,,,,,,,,,,,,,,,,,
145,GOVERNADOR VALADARES,MG,2,,,,,,,,,,,,,,,,,,,
401,PENAPOLIS,SP,1,,,,,,,,,,,,,,,,,,,
146,ITABIRA,MG,2,,,,,,,,,,,,,,,,,,,
402,PIRAJU,SP,1,,,,,,,,,,,,,,,,,,,
147,LAGOA SANTA,MG,2,,,,,,,,,,,,,,,,,,,
403,PIRAJUI,SP,1,,,,,,,,,,,,,,,,,,,
148,LAVRAS,MG,2,,,,,,,,,,,,,,,,,,,
404,PIRASSUNUNGA,SP,1,,,,,,,,,,,,,,,,,,,
149,PATOS DE MINAS,MG,2,,,,,,,,,,,,,,,,,,,
405,PORTO FELIZ,SP,1,,,,,,,,,,,,,,,,,,,
150,POUSO ALEGRE,MG,2,,,,,,,,,,,,,,,,,,,
406,PORTO FERREIRA,SP,1,,,,,,,,,,,,,,,,,,,
151,SETE LAGOAS,MG,2,,,,,,,,,,,,,,,,,,,
407,PRESIDENTE VENCESLAU,SP,1,,,,,,,,,,,,,,,,,,,
152,TRES CORACOES,MG,2,,,,,,,,,,,,,,,,,,,
408,REGISTRO,SP,1,,,,,,,,,,,,,,,,,,,
153,SINOP,MT,2,,,,,,,,,,,,,,,,,,,
409,RIBEIRAO PIRES,SP,1,,,,,,,,,,,,,,,,,,,
154,TANGARA DA SERRA,MT,2,,,,,,,,,,,,,,,,,,,
410,SANTA CRUZ DAS PALMEIRAS,SP,1,,,,,,,,,,,,,,,,,,,
155,REDENCAO,PA,2,,,,,,,,,,,,,,,,,,,
411,SANTA CRUZ DO RIO PARDO,SP,1,,,,,,,,,,,,,,,,,,,
156,PATOS,PB,2,,,,,,,,,,,,,,,,,,,
412,SANTA FE DO SUL,SP,1,,,,,,,,,,,,,,,,,,,
157,GARANHUNS,PE,2,,,,,,,,,,,,,,,,,,,
413,SAO JOAO DA BOA VISTA,SP,1,,,,,,,,,,,,,,,,,,,
158,PETROLINA,PE,2,,,,,,,,,,,,,,,,,,,
414,SAO JOSE DO RIO PARDO,SP,1,,,,,,,,,,,,,,,,,,,
159,PARNAIBA,PI,2,,,,,,,,,,,,,,,,,,,
415,SAO MANUEL,SP,1,,,,,,,,,,,,,,,,,,,
160,APUCARANA,PR,2,,,,,,,,,,,,,,,,,,,
416,SAO PEDRO,SP,1,,,,,,,,,,,,,,,,,,,
161,CAMPO MOURAO,PR,2,,,,,,,,,,,,,,,,,,,
417,SAO VICENTE,SP,1,,,,,,,,,,,,,,,,,,,
162,MEDIANEIRA,PR,2,,,,,,,,,,,,,,,,,,,
418,SERRA NEGRA,SP,1,,,,,,,,,,,,,,,,,,,
163,PARANAGUA,PR,2,,,,,,,,,,,,,,,,,,,
419,SOCORRO,SP,1,,,,,,,,,,,,,,,,,,,
164,ARARUAMA,RJ,2,,,,,,,,,,,,,,,,,,,
420,TAQUARITINGA,SP,1,,,,,,,,,,,,,,,,,,,
165,ARRAIAL DO CABO,RJ,2,,,,,,,,,,,,,,,,,,,
421,TIETE,SP,1,,,,,,,,,,,,,,,,,,,
166,BARRA MANSA,RJ,2,,,,,,,,,,,,,,,,,,,
422,TUPA,SP,1,,,,,,,,,,,,,,,,,,,
167,BELFORD ROXO,RJ,2,,,,,,,,,,,,,,,,,,,
423,VARGEM GRANDE DO SUL,SP,1,,,,,,,,,,,,,,,,,,,
168,CABO FRIO,RJ,2,,,,,,,,,,,,,,,,,,,
424,VOTUPORANGA,SP,1,,,,,,,,,,,,,,,,,,,
169,MACAE,RJ,2,,,,,,,,,,,,,,,,,,,
425,GURUPI,TO,1,,,,,,,,,,,,,,,,,,,
170,TERESOPOLIS,RJ,2,,,,,,,,,,,,,,,,,,,
171,JI-PARANA,RO,2,,,,,,,,,,,,,,,,,,,
172,CACHOEIRA DO SUL,RS,2,,,,,,,,,,,,,,,,,,,
173,CACHOEIRINHA,RS,2,,,,,,,,,,,,,,,,,,,
174,CRUZ ALTA,RS,2,,,,,,,,,,,,,,,,,,,
175,LAJEADO,RS,2,,,,,,,,,,,,,,,,,,,
176,NOVA PETROPOLIS,RS,2,,,,,,,,,,,,,,,,,,,
177,RIO GRANDE,RS,2,,,,,,,,,,,,,,,,,,,
178,SANTANA DO LIVRAMENTO,RS,2,,,,,,,,,,,,,,,,,,,
179,TORRES,RS,2,,,,,,,,,,,,,,,,,,,
180,TRAMANDAI,RS,2,,,,,,,,,,,,,,,,,,,
181,CHAPECO,SC,2,,,,,,,,,,,,,,,,,,,
182,ITAJAI,SC,2,,,,,,,,,,,,,,,,,,,
183,NAVEGANTES,SC,2,,,,,,,,,,,,,,,,,,,
184,SAO BENTO DO SUL,SC,2,,,,,,,,,,,,,,,,,,,
185,AMERICANA,SP,2,,,,,,,,,,,,,,,,,,,
186,AMPARO,SP,2,,,,,,,,,,,,,,,,,,,
187,ANDRADINA,SP,2,,,,,,,,,,,,,,,,,,,
188,ARACATUBA,SP,2,,,,,,,,,,,,,,,,,,,
189,ARARAS,SP,2,,,,,,,,,,,,,,,,,,,
190,BARRETOS,SP,2,,,,,,,,,,,,,,,,,,,
191,BOITUVA,SP,2,,,,,,,,,,,,,,,,,,,
192,CATANDUVA,SP,2,,,,,,,,,,,,,,,,,,,
193,EMBU,SP,2,,,,,,,,,,,,,,,,,,,
194,FERNANDOPOLIS,SP,2,,,,,,,,,,,,,,,,,,,
195,ITANHAEM,SP,2,,,,,,,,,,,,,,,,,,,
196,ITAPETININGA,SP,2,,,,,,,,,,,,,,,,,,,
197,ITAPEVI,SP,2,,,,,,,,,,,,,,,,,,,
198,ITAPIRA,SP,2,,,,,,,,,,,,,,,,,,,
199,ITATIBA,SP,2,,,,,,,,,,,,,,,,,,,
200,JABOTICABAL,SP,2,,,,,,,,,,,,,,,,,,,
201,LENCOIS PAULISTA,SP,2,,,,,,,,,,,,,,,,,,,
202,LINS,SP,2,,,,,,,,,,,,,,,,,,,
203,LORENA,SP,2,,,,,,,,,,,,,,,,,,,
204,MONGAGUA,SP,2,,,,,,,,,,,,,,,,,,,
205,OURINHOS,SP,2,,,,,,,,,,,,,,,,,,,
206,PERUIBE,SP,2,,,,,,,,,,,,,,,,,,,
207,PINDAMONHANGABA,SP,2,,,,,,,,,,,,,,,,,,,
208,SALTO,SP,2,,,,,,,,,,,,,,,,,,,
209,SAO CAETANO DO SUL,SP,2,,,,,,,,,,,,,,,,,,,
210,SAO ROQUE,SP,2,,,,,,,,,,,,,,,,,,,
211,SAO SEBASTIAO,SP,2,,,,,,,,,,,,,,,,,,,
212,SERTAOZINHO,SP,2,,,,,,,,,,,,,,,,,,,
213,SUMARE,SP,2,,,,,,,,,,,,,,,,,,,
214,TATUI,SP,2,,,,,,,,,,,,,,,,,,,
215,UBATUBA,SP,2,,,,,,,,,,,,,,,,,,,
216,VALINHOS,SP,2,,,,,,,,,,,,,,,,,,,
217,ARAGUAINA,TO,2,,,,,,,,,,,,,,,,,,,
218,PALMAS DO TOCANTINS,TO,2,,,,,,,,,,,,,,,,,,,
219,CRUZEIRO DO SUL,AC,1,,,,,,,,,,,,,,,,,,,
220,SANTANA,AP,1,,,,,,,,,,,,,,,,,,,
221,ALAGOINHAS,BA,1,,,,,,,,,,,,,,,,,,,
222,BARREIRAS,BA,1,,,,,,,,,,,,,,,,,,,
223,BRUMADO,BA,1,,,,,,,,,,,,,,,,,,,
224,IPIRA,BA,1,,,,,,,,,,,,,,,,,,,
225,ITAMARAJU,BA,1,,,,,,,,,,,,,,,,,,,
226,LAURO DE FREITAS,BA,1,,,,,,,,,,,,,,,,,,,
227,ITAPIPOCA,CE,1,,,,,,,,,,,,,,,,,,,
228,ALEGRE,ES,1,,,,,,,,,,,,,,,,,,,
229,ANCHIETA,ES,1,,,,,,,,,,,,,,,,,,,
230,ARACRUZ,ES,1,,,,,,,,,,,,,,,,,,,
231,CASTELO,ES,1,,,,,,,,,,,,,,,,,,,
232,COLATINA,ES,1,,,,,,,,,,,,,,,,,,,
233,SAO MATEUS,ES,1,,,,,,,,,,,,,,,,,,,
234,CATALAO,GO,1,,,,,,,,,,,,,,,,,,,
235,CERES,GO,1,,,,,,,,,,,,,,,,,,,
236,FORMOSA,GO,1,,,,,,,,,,,,,,,,,,,
237,GOIANESIA,GO,1,,,,,,,,,,,,,,,,,,,
238,GOIATUBA,GO,1,,,,,,,,,,,,,,,,,,,
239,ITABERAI,GO,1,,,,,,,,,,,,,,,,,,,
240,ITAPURANGA,GO,1,,,,,,,,,,,,,,,,,,,
241,JATAI,GO,1,,,,,,,,,,,,,,,,,,,
242,PIRENOPOLIS,GO,1,,,,,,,,,,,,,,,,,,,
243,RIO VERDE,GO,1,,,,,,,,,,,,,,,,,,,
244,IMPERATRIZ,MA,1,,,,,,,,,,,,,,,,,,,
245,ALFENAS,MG,1,,,,,,,,,,,,,,,,,,,
246,ANDRADAS,MG,1,,,,,,,,,,,,,,,,,,,
247,ARAGUARI,MG,1,,,,,,,,,,,,,,,,,,,
248,ARAXA,MG,1,,,,,,,,,,,,,,,,,,,
249,ARCOS,MG,1,,,,,,,,,,,,,,,,,,,
250,BICAS,MG,1,,,,,,,,,,,,,,,,,,,
251,CAMBUI,MG,1,,,,,,,,,,,,,,,,,,,
252,CAMPO BELO,MG,1,,,,,,,,,,,,,,,,,,,
253,CARATINGA,MG,1,,,,,,,,,,,,,,,,,,,
254,CARMO DO RIO CLARO,MG,1,,,,,,,,,,,,,,,,,,,
255,CATAGUASES,MG,1,,,,,,,,,,,,,,,,,,,
256,CAXAMBU,MG,1,,,,,,,,,,,,,,,,,,,
257,CONGONHAS,MG,1,,,,,,,,,,,,,,,,,,,
258,CONSELHEIRO LAFAIETE,MG,1,,,,,,,,,,,,,,,,,,,
259,CURVELO,MG,1,,,,,,,,,,,,,,,,,,,
260,FORMIGA,MG,1,,,,,,,,,,,,,,,,,,,
261,GUAXUPE,MG,1,,,,,,,,,,,,,,,,,,,
262,ITAJUBA,MG,1,,,,,,,,,,,,,,,,,,,
263,ITUIUTABA,MG,1,,,,,,,,,,,,,,,,,,,
264,LEOPOLDINA,MG,1,,,,,,,,,,,,,,,,,,,
265,MACHADO,MG,1,,,,,,,,,,,,,,,,,,,
266,MANHUACU,MG,1,,,,,,,,,,,,,,,,,,,
267,MANTENA,MG,1,,,,,,,,,,,,,,,,,,,
268,MURIAE,MG,1,,,,,,,,,,,,,,,,,,,
269,NOVA SERRANA,MG,1,,,,,,,,,,,,,,,,,,,
270,OURO PRETO,MG,1,,,,,,,,,,,,,,,,,,,
271,PARA DE MINAS,MG,1,,,,,,,,,,,,,,,,,,,
272,PARACATU,MG,1,,,,,,,,,,,,,,,,,,,
273,PASSOS,MG,1,,,,,,,,,,,,,,,,,,,
274,PATROCINIO,MG,1,,,,,,,,,,,,,,,,,,,
275,PEDRO LEOPOLDO,MG,1,,,,,,,,,,,,,,,,,,,
276,RIO POMBA,MG,1,,,,,,,,,,,,,,,,,,,
277,SAO JOAO DEL REY,MG,1,,,,,,,,,,,,,,,,,,,
278,SAO LOURENCO,MG,1,,,,,,,,,,,,,,,,,,,
279,SAO SEBASTIAO DO PARAISO,MG,1,,,,,,,,,,,,,,,,,,,
280,TEOFILO OTONI,MG,1,,,,,,,,,,,,,,,,,,,
281,TUPACIGUARA,MG,1,,,,,,,,,,,,,,,,,,,
282,UBA,MG,1,,,,,,,,,,,,,,,,,,,
283,VICOSA,MG,1,,,,,,,,,,,,,,,,,,,
284,NAVIRAI,MS,1,,,,,,,,,,,,,,,,,,,
285,TRES LAGOAS,MS,1,,,,,,,,,,,,,,,,,,,
286,BARRA DO GARCAS,MT,1,,,,,,,,,,,,,,,,,,,
287,CACERES,MT,1,,,,,,,,,,,,,,,,,,,
288,PRIMAVERA DO LESTE,MT,1,,,,,,,,,,,,,,,,,,,
289,SORRISO,MT,1,,,,,,,,,,,,,,,,,,,
290,ALTAMIRA,PA,1,,,,,,,,,,,,,,,,,,,
291,SANTAREM,PA,1,,,,,,,,,,,,,,,,,,,
292,AFOGADOS DA INGAZEIRA,PE,1,,,,,,,,,,,,,,,,,,,
293,ANDIRA,PR,1,,,,,,,,,,,,,,,,,,,
294,ARAPONGAS,PR,1,,,,,,,,,,,,,,,,,,,
295,ASTORGA,PR,1,,,,,,,,,,,,,,,,,,,
296,CIANORTE,PR,1,,,,,,,,,,,,,,,,,,,
297,CORNELIO PROCOPIO,PR,1,,,,,,,,,,,,,,,,,,,
298,FRANCISCO BELTRAO,PR,1,,,,,,,,,,,,,,,,,,,
299,IBIPORA,PR,1,,,,,,,,,,,,,,,,,,,
300,IRATI,PR,1,,,,,,,,,,,,,,,,,,,
301,IVAIPORA,PR,1,,,,,,,,,,,,,,,,,,,
302,JACAREZINHO,PR,1,,,,,,,,,,,,,,,,,,,
303,MARIALVA,PR,1,,,,,,,,,,,,,,,,,,,
304,MORRETES,PR,1,,,,,,,,,,,,,,,,,,,
305,PARANAVAI,PR,1,,,,,,,,,,,,,,,,,,,
306,PATO BRANCO,PR,1,,,,,,,,,,,,,,,,,,,
307,RIO NEGRO,PR,1,,,,,,,,,,,,,,,,,,,
308,RONDON,PR,1,,,,,,,,,,,,,,,,,,,
309,SANTO ANTONIO DA PLATINA,PR,1,,,,,,,,,,,,,,,,,,,
310,TOLEDO,PR,1,,,,,,,,,,,,,,,,,,,
311,UMUARAMA,PR,1,,,,,,,,,,,,,,,,,,,
312,UNIAO DA VITORIA,PR,1,,,,,,,,,,,,,,,,,,,
313,ARMACAO DOS BUZIOS,RJ,1,,,,,,,,,,,,,,,,,,,
314,BOM JESUS DO ITABAPOANA,RJ,1,,,,,,,,,,,,,,,,,,,
315,ITAPERUNA,RJ,1,,,,,,,,,,,,,,,,,,,
316,MIGUEL PEREIRA,RJ,1,,,,,,,,,,,,,,,,,,,
317,TRES RIOS,RJ,1,,,,,,,,,,,,,,,,,,,
318,VALENCA,RJ,1,,,,,,,,,,,,,,,,,,,
319,MOSSORO,RN,1,,,,,,,,,,,,,,,,,,,
320,ARIQUEMES,RO,1,,,,,,,,,,,,,,,,,,,
Fonte: Base de dados SDRJ / Exibidores - Pesquisa: Filme B,Fonte: Base de dados SDRJ / Exibidores - Pesquisa: Filme B,Fonte: Base de dados SDRJ / Exibidores - Pesquisa: Filme B,Fonte: Base de dados SDRJ / Exibidores - Pesquisa: Filme B,,,,,,,,,,,,,,,,,,,
,,Topo da página,© Copyright Filme B. Todos os direitos reservados.,,,,,,,,,,,,,,,,,,,
