mes_ano,programa_orcamentario,acao_orcamentaria,orgao_entidade_vinculada,Valor Empenhado,Valor Liquidado,Valor Pago
2022-11-01,5025 - CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,-6500000.0,0.0,0.0
2022-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,5540.0,72330.0,72330.0
2022-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,12694.86,12694.86
2022-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,184756.74,178930.52
2022-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,2153893.22,2153893.22
2022-11-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,67000.0,202620.23,135080.13
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-12477.79,135080.13,202620.23
2022-12-01,5025 - CULTURA,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,0.0,200000.0,200000.0
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,-9340.1,1085262.06,1085262.06
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1071755.14,3515256.08,3443400.82
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,-49200.0,6740.0,6740.0
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-177330.98,7250557.34,7478834.77
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,-108732.51,180575.24,184756.74
2022-12-01,5025 - CULTURA,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,-27234.88,0.0,0.0
2022-12-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,12694.86,12694.86
2022-12-01,5025 - CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,11742811.0,0.0,0.0
2022-12-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,-48020.38,43312.09,43232.33
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2557041.03,33418.62,23469.49
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,112019730.39,8534727.15,34973.96
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,4560946.0,413250.15,0.0
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,3080000.0,221238.83,0.0
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,731316.0,55538.88,0.0
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,45715.32,3253.9,3253.9
2026-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,16352279.3,1277090.6,0.0
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,5821777.46,430769.15,389322.6
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,221238.83,221238.83
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,152432.64,17622.3,17622.3
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,47314.04,55538.88
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,4027.77,8332301.19,8572062.42
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,413518.1,413250.15
2026-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,483.18,1282321.66,1277090.6
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,1241506.2,827036.2
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,1000.78,24400627.14,14942995.69
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,658853.49,442477.66
2026-03-01,5125 - DIREITO A CULTURA,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,460000000.0,0.0,0.0
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,212512.06,2578715.24,2359506.55
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,23775.0,32810.6,32810.6
2026-03-01,5125 - DIREITO A CULTURA,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,700000000.0,0.0,0.0
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,117.1,3838316.26,2570870.36
2026-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,179062.28,110329.44
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,0.0,5843627.44
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,0.0,219617.83
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,0.0,5252.63,0.0
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,61000.0,109681.07,47866.76
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,0.0,413835.4
2026-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,0.0,46675.68
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,22717.09,0.0,0.0
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1405926.34,84558.67,45223.26
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,4636861.0,370069.62,0.0
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,2643227.0,209315.5,0.0
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,14706085.08,1113786.78,0.0
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,813972.0,51272.5,0.0
2025-01-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,91000000.0,7037346.91,0.0
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,209688.95,209315.5
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,19230.66,0.0
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,54587.79,54273.19
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,947.38,1112553.98,1113786.78
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2229860.24,1264069.39,1131874.98
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,369875.45,370069.62
2025-02-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,37570.48,7016477.83,7087353.12
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,129.68,6948576.45,7017609.52
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,209688.95,209688.95
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,20250.67,20250.67,19230.66
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,367971.57,369875.45
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1691360.91,1919578.78,1790283.58
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,24260.0,0.0,0.0
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,67511.52,59168.38
2025-03-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,18.8,1110578.56,1112553.98
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,40804.0,0.0,0.0
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,1167.12,11501679.19,6949079.34
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,55383.74,61213.95
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,364605.29,367971.57
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2150876.39,2456937.77,2145403.6
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,241244.06,20322.16,20250.67
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1286515.76,1110578.56
2025-04-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,261279.6,209688.95
2025-05-01,5125 - DIREITO A CULTURA,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,266000000.0,100000000.0,100000000.0
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1449810.76,1751507.93,1671484.02
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,57554.56,55375.02
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,8153228.01,11525979.9
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,366156.62,364605.29
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,21130.34,20322.16
2025-05-01,5125 - DIREITO A CULTURA,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,645000000.0,100000000.0,100000000.0
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1287078.96,1286515.76
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,222661.87,261279.6
2025-05-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,70999.95,4030.0,3649.17
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,114960.0,73838.8,39871.38
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216Q - APERFEICOAMENTO E FORTALECIMENTO DA GESTAO DE PESSOAS,20203 - Agência Nacional do Cinema,7499.6,7499.6,0.0
2025-06-01,5125 - DIREITO A CULTURA,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,100000000.0,100000000.0
2025-06-01,5125 - DIREITO A CULTURA,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,100000000.0,100000000.0
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1283214.92,1287078.96
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2967748.25,2593823.0,1768854.66
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"212B - BENEFICIOS OBRIGATORIOS AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,364724.22,366156.62
2025-06-01,5125 - DIREITO A CULTURA,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,1104.16,10394079.35,8132339.0
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,216H - AJUDA DE CUSTO PARA MORADIA OU AUXILIO-MORADIA A AGENTES PUBLICOS,20203 - Agência Nacional do Cinema,0.0,21163.34,21130.34
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,333992.79,222661.87
2025-06-01,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,44540.29,54482.88
2025-07-01,5125 - DIREITO A CULTURA,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,66000000.0,66000000.0
